"file_type","data_type","name"
"metric_prometheus_sd_failed_configs.json","metric","prometheus_sd_failed_configs"
"metric_prometheus_sd_file_read_errors_total.json","metric","prometheus_sd_file_read_errors_total"
"metric_prometheus_sd_file_scan_duration_seconds.json","metric","prometheus_sd_file_scan_duration_seconds"
"metric_prometheus_sd_file_scan_duration_seconds_count.json","metric","prometheus_sd_file_scan_duration_seconds_count"
"metric_prometheus_sd_file_scan_duration_seconds_sum.json","metric","prometheus_sd_file_scan_duration_seconds_sum"
"metric_prometheus_sd_file_watcher_errors_total.json","metric","prometheus_sd_file_watcher_errors_total"
"metric_prometheus_sd_http_failures_total.json","metric","prometheus_sd_http_failures_total"
"metric_prometheus_sd_kubernetes_events_total.json","metric","prometheus_sd_kubernetes_events_total"
"metric_prometheus_sd_kuma_fetch_duration_seconds.json","metric","prometheus_sd_kuma_fetch_duration_seconds"
"metric_prometheus_sd_kuma_fetch_duration_seconds_count.json","metric","prometheus_sd_kuma_fetch_duration_seconds_count"
"metric_prometheus_sd_kuma_fetch_duration_seconds_sum.json","metric","prometheus_sd_kuma_fetch_duration_seconds_sum"
"metric_prometheus_sd_kuma_fetch_failures_total.json","metric","prometheus_sd_kuma_fetch_failures_total"
"metric_prometheus_sd_kuma_fetch_skipped_updates_total.json","metric","prometheus_sd_kuma_fetch_skipped_updates_total"
"metric_prometheus_sd_linode_failures_total.json","metric","prometheus_sd_linode_failures_total"
"metric_prometheus_sd_nomad_failures_total.json","metric","prometheus_sd_nomad_failures_total"
"metric_prometheus_sd_received_updates_total.json","metric","prometheus_sd_received_updates_total"
"metric_prometheus_sd_updates_delayed_total.json","metric","prometheus_sd_updates_delayed_total"
"metric_prometheus_sd_updates_total.json","metric","prometheus_sd_updates_total"
"metric_prometheus_target_interval_length_seconds.json","metric","prometheus_target_interval_length_seconds"
"metric_prometheus_target_interval_length_seconds_count.json","metric","prometheus_target_interval_length_seconds_count"
"metric_prometheus_target_interval_length_seconds_sum.json","metric","prometheus_target_interval_length_seconds_sum"
"metric_prometheus_target_metadata_cache_bytes.json","metric","prometheus_target_metadata_cache_bytes"
"metric_prometheus_target_metadata_cache_entries.json","metric","prometheus_target_metadata_cache_entries"
"metric_prometheus_target_scrape_pool_exceeded_label_limits_total.json","metric","prometheus_target_scrape_pool_exceeded_label_limits_total"
"metric_prometheus_target_scrape_pool_exceeded_target_limit_total.json","metric","prometheus_target_scrape_pool_exceeded_target_limit_total"
"metric_prometheus_target_scrape_pool_reloads_failed_total.json","metric","prometheus_target_scrape_pool_reloads_failed_total"
"metric_prometheus_target_scrape_pool_reloads_total.json","metric","prometheus_target_scrape_pool_reloads_total"
"metric_prometheus_target_scrape_pool_sync_total.json","metric","prometheus_target_scrape_pool_sync_total"
"metric_prometheus_target_scrape_pool_target_limit.json","metric","prometheus_target_scrape_pool_target_limit"
"metric_prometheus_target_scrape_pool_targets.json","metric","prometheus_target_scrape_pool_targets"
"metric_prometheus_target_scrape_pools_failed_total.json","metric","prometheus_target_scrape_pools_failed_total"
"metric_prometheus_target_scrape_pools_total.json","metric","prometheus_target_scrape_pools_total"
"metric_prometheus_target_scrapes_cache_flush_forced_total.json","metric","prometheus_target_scrapes_cache_flush_forced_total"
"metric_prometheus_target_scrapes_exceeded_body_size_limit_total.json","metric","prometheus_target_scrapes_exceeded_body_size_limit_total"
"metric_prometheus_target_scrapes_exceeded_native_histogram_bucket_limit_total.json","metric","prometheus_target_scrapes_exceeded_native_histogram_bucket_limit_total"
"metric_prometheus_target_scrapes_exceeded_sample_limit_total.json","metric","prometheus_target_scrapes_exceeded_sample_limit_total"
"metric_prometheus_target_scrapes_exemplar_out_of_order_total.json","metric","prometheus_target_scrapes_exemplar_out_of_order_total"
"metric_prometheus_target_scrapes_sample_duplicate_timestamp_total.json","metric","prometheus_target_scrapes_sample_duplicate_timestamp_total"
"metric_prometheus_target_scrapes_sample_out_of_bounds_total.json","metric","prometheus_target_scrapes_sample_out_of_bounds_total"
"metric_prometheus_target_scrapes_sample_out_of_order_total.json","metric","prometheus_target_scrapes_sample_out_of_order_total"
"metric_prometheus_target_sync_failed_total.json","metric","prometheus_target_sync_failed_total"
"metric_prometheus_target_sync_length_seconds.json","metric","prometheus_target_sync_length_seconds"
"metric_prometheus_target_sync_length_seconds_count.json","metric","prometheus_target_sync_length_seconds_count"
"metric_prometheus_target_sync_length_seconds_sum.json","metric","prometheus_target_sync_length_seconds_sum"
"metric_prometheus_template_text_expansion_failures_total.json","metric","prometheus_template_text_expansion_failures_total"
"metric_prometheus_template_text_expansions_total.json","metric","prometheus_template_text_expansions_total"
"metric_prometheus_treecache_watcher_goroutines.json","metric","prometheus_treecache_watcher_goroutines"
"metric_prometheus_treecache_zookeeper_failures_total.json","metric","prometheus_treecache_zookeeper_failures_total"
"metric_prometheus_tsdb_blocks_loaded.json","metric","prometheus_tsdb_blocks_loaded"
"metric_prometheus_tsdb_checkpoint_creations_failed_total.json","metric","prometheus_tsdb_checkpoint_creations_failed_total"
"metric_prometheus_tsdb_checkpoint_creations_total.json","metric","prometheus_tsdb_checkpoint_creations_total"
"metric_prometheus_tsdb_checkpoint_deletions_failed_total.json","metric","prometheus_tsdb_checkpoint_deletions_failed_total"
"metric_prometheus_tsdb_checkpoint_deletions_total.json","metric","prometheus_tsdb_checkpoint_deletions_total"
"metric_prometheus_tsdb_clean_start.json","metric","prometheus_tsdb_clean_start"
"metric_prometheus_tsdb_compaction_chunk_range_seconds_bucket.json","metric","prometheus_tsdb_compaction_chunk_range_seconds_bucket"
"metric_prometheus_tsdb_compaction_chunk_range_seconds_count.json","metric","prometheus_tsdb_compaction_chunk_range_seconds_count"
"metric_prometheus_tsdb_compaction_chunk_range_seconds_sum.json","metric","prometheus_tsdb_compaction_chunk_range_seconds_sum"
"metric_prometheus_tsdb_compaction_chunk_samples_bucket.json","metric","prometheus_tsdb_compaction_chunk_samples_bucket"
"metric_prometheus_tsdb_compaction_chunk_samples_count.json","metric","prometheus_tsdb_compaction_chunk_samples_count"
"metric_prometheus_tsdb_compaction_chunk_samples_sum.json","metric","prometheus_tsdb_compaction_chunk_samples_sum"
"metric_prometheus_tsdb_compaction_chunk_size_bytes_bucket.json","metric","prometheus_tsdb_compaction_chunk_size_bytes_bucket"
"metric_prometheus_tsdb_compaction_chunk_size_bytes_count.json","metric","prometheus_tsdb_compaction_chunk_size_bytes_count"
"metric_prometheus_tsdb_compaction_chunk_size_bytes_sum.json","metric","prometheus_tsdb_compaction_chunk_size_bytes_sum"
"metric_prometheus_tsdb_compaction_duration_seconds_bucket.json","metric","prometheus_tsdb_compaction_duration_seconds_bucket"
"metric_prometheus_tsdb_compaction_duration_seconds_count.json","metric","prometheus_tsdb_compaction_duration_seconds_count"
"metric_prometheus_tsdb_compaction_duration_seconds_sum.json","metric","prometheus_tsdb_compaction_duration_seconds_sum"
"metric_prometheus_tsdb_compaction_populating_block.json","metric","prometheus_tsdb_compaction_populating_block"
"metric_prometheus_tsdb_compactions_failed_total.json","metric","prometheus_tsdb_compactions_failed_total"
"metric_prometheus_tsdb_compactions_skipped_total.json","metric","prometheus_tsdb_compactions_skipped_total"
"metric_prometheus_tsdb_compactions_total.json","metric","prometheus_tsdb_compactions_total"
"metric_prometheus_tsdb_compactions_triggered_total.json","metric","prometheus_tsdb_compactions_triggered_total"
"metric_prometheus_tsdb_data_replay_duration_seconds.json","metric","prometheus_tsdb_data_replay_duration_seconds"
"metric_prometheus_tsdb_exemplar_exemplars_appended_total.json","metric","prometheus_tsdb_exemplar_exemplars_appended_total"
"metric_prometheus_tsdb_exemplar_exemplars_in_storage.json","metric","prometheus_tsdb_exemplar_exemplars_in_storage"
"metric_prometheus_tsdb_exemplar_last_exemplars_timestamp_seconds.json","metric","prometheus_tsdb_exemplar_last_exemplars_timestamp_seconds"
"metric_prometheus_tsdb_exemplar_max_exemplars.json","metric","prometheus_tsdb_exemplar_max_exemplars"
"metric_prometheus_tsdb_exemplar_out_of_order_exemplars_total.json","metric","prometheus_tsdb_exemplar_out_of_order_exemplars_total"
"metric_prometheus_tsdb_exemplar_series_with_exemplars_in_storage.json","metric","prometheus_tsdb_exemplar_series_with_exemplars_in_storage"
"metric_prometheus_tsdb_head_active_appenders.json","metric","prometheus_tsdb_head_active_appenders"
"metric_prometheus_tsdb_head_chunks.json","metric","prometheus_tsdb_head_chunks"
"metric_prometheus_tsdb_head_chunks_created_total.json","metric","prometheus_tsdb_head_chunks_created_total"
"metric_prometheus_tsdb_head_chunks_removed_total.json","metric","prometheus_tsdb_head_chunks_removed_total"
"metric_prometheus_tsdb_head_chunks_storage_size_bytes.json","metric","prometheus_tsdb_head_chunks_storage_size_bytes"
"metric_prometheus_tsdb_head_gc_duration_seconds_count.json","metric","prometheus_tsdb_head_gc_duration_seconds_count"
"metric_prometheus_tsdb_head_gc_duration_seconds_sum.json","metric","prometheus_tsdb_head_gc_duration_seconds_sum"
"metric_prometheus_tsdb_head_max_time.json","metric","prometheus_tsdb_head_max_time"
"metric_prometheus_tsdb_head_max_time_seconds.json","metric","prometheus_tsdb_head_max_time_seconds"
"metric_prometheus_tsdb_head_min_time.json","metric","prometheus_tsdb_head_min_time"
"metric_prometheus_tsdb_head_min_time_seconds.json","metric","prometheus_tsdb_head_min_time_seconds"
"metric_prometheus_tsdb_head_out_of_order_samples_appended_total.json","metric","prometheus_tsdb_head_out_of_order_samples_appended_total"
"metric_prometheus_tsdb_head_samples_appended_total.json","metric","prometheus_tsdb_head_samples_appended_total"
"metric_prometheus_tsdb_head_series.json","metric","prometheus_tsdb_head_series"
"metric_prometheus_tsdb_head_series_created_total.json","metric","prometheus_tsdb_head_series_created_total"
"metric_prometheus_tsdb_head_series_not_found_total.json","metric","prometheus_tsdb_head_series_not_found_total"
"metric_prometheus_tsdb_head_series_removed_total.json","metric","prometheus_tsdb_head_series_removed_total"
"metric_prometheus_tsdb_head_truncations_failed_total.json","metric","prometheus_tsdb_head_truncations_failed_total"
"metric_prometheus_tsdb_head_truncations_total.json","metric","prometheus_tsdb_head_truncations_total"
"metric_prometheus_tsdb_isolation_high_watermark.json","metric","prometheus_tsdb_isolation_high_watermark"
"metric_prometheus_tsdb_isolation_low_watermark.json","metric","prometheus_tsdb_isolation_low_watermark"
"metric_prometheus_tsdb_lowest_timestamp.json","metric","prometheus_tsdb_lowest_timestamp"
"metric_prometheus_tsdb_lowest_timestamp_seconds.json","metric","prometheus_tsdb_lowest_timestamp_seconds"
"metric_prometheus_tsdb_mmap_chunk_corruptions_total.json","metric","prometheus_tsdb_mmap_chunk_corruptions_total"
"metric_prometheus_tsdb_mmap_chunks_total.json","metric","prometheus_tsdb_mmap_chunks_total"
"metric_prometheus_tsdb_out_of_bound_samples_total.json","metric","prometheus_tsdb_out_of_bound_samples_total"
"metric_prometheus_tsdb_out_of_order_samples_total.json","metric","prometheus_tsdb_out_of_order_samples_total"
"metric_prometheus_tsdb_reloads_failures_total.json","metric","prometheus_tsdb_reloads_failures_total"
"metric_prometheus_tsdb_reloads_total.json","metric","prometheus_tsdb_reloads_total"
"metric_prometheus_tsdb_retention_limit_bytes.json","metric","prometheus_tsdb_retention_limit_bytes"
"metric_prometheus_tsdb_retention_limit_seconds.json","metric","prometheus_tsdb_retention_limit_seconds"
"metric_prometheus_tsdb_size_retentions_total.json","metric","prometheus_tsdb_size_retentions_total"
"metric_prometheus_tsdb_snapshot_replay_error_total.json","metric","prometheus_tsdb_snapshot_replay_error_total"
"metric_prometheus_tsdb_storage_blocks_bytes.json","metric","prometheus_tsdb_storage_blocks_bytes"
"metric_prometheus_tsdb_symbol_table_size_bytes.json","metric","prometheus_tsdb_symbol_table_size_bytes"
"metric_prometheus_tsdb_time_retentions_total.json","metric","prometheus_tsdb_time_retentions_total"
"metric_prometheus_tsdb_tombstone_cleanup_seconds_bucket.json","metric","prometheus_tsdb_tombstone_cleanup_seconds_bucket"
"metric_prometheus_tsdb_tombstone_cleanup_seconds_count.json","metric","prometheus_tsdb_tombstone_cleanup_seconds_count"
"metric_prometheus_tsdb_tombstone_cleanup_seconds_sum.json","metric","prometheus_tsdb_tombstone_cleanup_seconds_sum"
"metric_prometheus_tsdb_too_old_samples_total.json","metric","prometheus_tsdb_too_old_samples_total"
"metric_prometheus_tsdb_vertical_compactions_total.json","metric","prometheus_tsdb_vertical_compactions_total"
"metric_prometheus_tsdb_wal_completed_pages_total.json","metric","prometheus_tsdb_wal_completed_pages_total"
"metric_prometheus_tsdb_wal_corruptions_total.json","metric","prometheus_tsdb_wal_corruptions_total"
"metric_prometheus_tsdb_wal_fsync_duration_seconds.json","metric","prometheus_tsdb_wal_fsync_duration_seconds"
"metric_prometheus_tsdb_wal_fsync_duration_seconds_count.json","metric","prometheus_tsdb_wal_fsync_duration_seconds_count"
"metric_prometheus_tsdb_wal_fsync_duration_seconds_sum.json","metric","prometheus_tsdb_wal_fsync_duration_seconds_sum"
"metric_prometheus_tsdb_wal_page_flushes_total.json","metric","prometheus_tsdb_wal_page_flushes_total"
"metric_prometheus_tsdb_wal_segment_current.json","metric","prometheus_tsdb_wal_segment_current"
"metric_prometheus_tsdb_wal_storage_size_bytes.json","metric","prometheus_tsdb_wal_storage_size_bytes"
"metric_prometheus_tsdb_wal_truncate_duration_seconds_count.json","metric","prometheus_tsdb_wal_truncate_duration_seconds_count"
"metric_prometheus_tsdb_wal_truncate_duration_seconds_sum.json","metric","prometheus_tsdb_wal_truncate_duration_seconds_sum"
"metric_prometheus_tsdb_wal_truncations_failed_total.json","metric","prometheus_tsdb_wal_truncations_failed_total"
"metric_prometheus_tsdb_wal_truncations_total.json","metric","prometheus_tsdb_wal_truncations_total"
"metric_prometheus_tsdb_wal_writes_failed_total.json","metric","prometheus_tsdb_wal_writes_failed_total"
"metric_prometheus_web_federation_errors_total.json","metric","prometheus_web_federation_errors_total"
"metric_prometheus_web_federation_warnings_total.json","metric","prometheus_web_federation_warnings_total"
"metric_promhttp_metric_handler_errors_total.json","metric","promhttp_handler_errors_total"
"metric_promhttp_metric_handler_requests_in_flight.json","metric","promhttp_handler_requests_in_flight"
"metric_promhttp_metric_handler_requests_total.json","metric","promhttp_handler_requests_total"
"metric_scrape_duration_seconds.json","metric","scrape_duration_seconds"
"metric_scrape_samples_post_metric_relabeling.json","metric","scrape_samples_post_relabeling"
"metric_scrape_samples_scraped.json","metric","scrape_samples_scraped"
"metric_scrape_series_added.json","metric","scrape_series_added"
"metric_up.json","metric","up"
"traces_jaeger-all-in-one.csv","traces","jaeger-all-in-one.csv"
"traces_oauth2-client-service.csv","traces","oauth2-client-service.csv"
"traces_oauth2-code-service.csv","traces","oauth2-code-service.csv"
"traces_oauth2-key-service.csv","traces","oauth2-key-service.csv"
"traces_oauth2-refresh-token-service.csv","traces","oauth2-refresh-token-service.csv"
"traces_oauth2-service-service.csv","traces","oauth2-service-service.csv"
"traces_oauth2-token-service.csv","traces","oauth2-token-service.csv"
"traces_oauth2-user-service.csv","traces","oauth2-user-service.csv"
